record_source,priority,category,assignment_group,location,contact_type,impact,urgency,reassignment_count,reopen_count,sla_target_minutes,breached
SIMULATED_CONTRACTORLINK,High,Maintenance,IT Support,Nairobi,Portal,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Countrywide,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Mombasa,Portal,Medium,Medium,2,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 135,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Countrywide,Phone,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Kisumu,Phone,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Delivery,Nairobi,Portal,Medium,Medium,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Delivery,Countrywide,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Maintenance,Countrywide,Portal,High,Medium,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 54,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Countrywide,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 111,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Countrywide,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Countrywide,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Countrywide,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Mombasa,Portal,Low,High,0,1,480,1
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Countrywide,Portal,Low,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Maintenance,Countrywide,Portal,Medium,Medium,1,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 72,Location 71,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 197,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 25,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 18,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,2 - High,Category 40,Group 70,Location 18,Phone,2 - Medium,1 - High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 55,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 70,Location 97,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 46,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 76,Location 111,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Maintenance,Mombasa,Email,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Delivery,Mombasa,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 17,Group 69,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 61,Group 73,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Field Services,Kisumu,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Countrywide,Portal,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Kisumu,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 28,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Maintenance,Countrywide,Portal,High,Medium,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 135,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,?,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 76,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 57,Group 51,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Mombasa,Portal,Medium,High,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 57,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 57,Group 56,Location 204,Phone,3 - Low,3 - Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Mombasa,Portal,Low,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Nairobi,Portal,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 8,Group 53,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Countrywide,Portal,Medium,High,1,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Countrywide,Email,Medium,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 40,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,?,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Maintenance,Countrywide,Phone,High,Medium,0,1,240,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Mombasa,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Countrywide,Phone,Low,High,1,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Nairobi,Email,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 66,Location 56,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 23,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 67,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 24,Location 109,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 55,Location 143,Self service,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 49,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 50,Location 96,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Delivery,IT Support,Nairobi,Portal,High,Medium,0,0,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 129,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 28,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Maintenance,Nairobi,Portal,High,Medium,1,0,240,0
SIMULATED_CONTRACTORLINK,High,Delivery,Delivery,Countrywide,Email,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 27,Location 128,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 44,Group 5,Location 47,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Kisumu,Email,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Kisumu,Portal,Low,Low,1,0,1440,1
SIMULATED_CONTRACTORLINK,High,Incident Support,Relocation Operations,Countrywide,Portal,Medium,Medium,1,1,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Nairobi,Portal,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Maintenance,Nairobi,Portal,Low,Low,0,1,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Mombasa,Phone,High,High,0,0,240,1
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Nairobi,Email,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 128,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Delivery,Kisumu,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Mombasa,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Mombasa,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Mombasa,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Maintenance,Mombasa,Portal,High,High,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Relocation Operations,Kisumu,Portal,Medium,High,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Countrywide,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Field Services,Kisumu,Email,High,High,1,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 13,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Relocation Operations,Nairobi,Portal,Low,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Mombasa,Phone,Low,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 38,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 39,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 55,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Relocation,Delivery,Countrywide,Email,Low,Medium,0,1,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 39,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 23,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 20,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,Field Services,Kisumu,Portal,Medium,High,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 27,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Mombasa,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,IT Support,Countrywide,Portal,High,Medium,0,0,240,1
EXTERNAL_SERVICENOW,4 - Low,?,?,?,Phone,3 - Low,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 55,Group 33,Location 143,Phone,3 - Low,3 - Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 54,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,Relocation Operations,Nairobi,Phone,High,High,1,1,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 9,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Delivery,Mombasa,Phone,Low,High,0,0,480,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 29,Location 34,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Nairobi,Portal,Low,High,0,0,480,1
SIMULATED_CONTRACTORLINK,High,Relocation,Maintenance,Mombasa,Email,Low,Medium,0,0,480,0
EXTERNAL_SERVICENOW,2 - High,Category 45,Group 55,Location 93,Phone,1 - High,2 - Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Delivery,Field Services,Mombasa,Portal,Low,High,2,0,480,1
SIMULATED_CONTRACTORLINK,High,Relocation,IT Support,Countrywide,Portal,Medium,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,Normal,Maintenance,IT Support,Kisumu,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 208,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 34,Group 9,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,?,Location 55,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Delivery,Nairobi,Email,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 37,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Mombasa,Phone,Low,Medium,1,2,480,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Countrywide,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 24,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,Maintenance,Mombasa,Portal,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,2 - High,Category 45,Group 66,Location 179,Phone,2 - Medium,1 - High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 35,Group 70,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,4 - Low,Category 28,Group 70,Location 188,Phone,3 - Low,3 - Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Field Services,Mombasa,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Normal,Inspection,Delivery,Countrywide,Portal,Medium,Low,0,1,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 33,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Relocation Operations,Kisumu,Portal,Medium,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 171,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 19,Group 61,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,Delivery,Kisumu,Portal,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,IT Support,Mombasa,Email,Low,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Kisumu,Portal,Low,High,0,0,480,1
EXTERNAL_SERVICENOW,4 - Low,Category 42,Group 65,Location 143,Phone,2 - Medium,3 - Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 37,Group 48,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 111,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 97,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Relocation Operations,Kisumu,Email,Low,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,Normal,Inspection,IT Support,Countrywide,Portal,Low,Low,2,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,IT Support,Countrywide,Phone,Medium,Low,1,0,1440,0
SIMULATED_CONTRACTORLINK,High,Incident Support,IT Support,Mombasa,Phone,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,2 - High,Category 57,Group 70,Location 161,Phone,2 - Medium,1 - High,0,0,480,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Field Services,Mombasa,Portal,High,High,0,0,240,0
SIMULATED_CONTRACTORLINK,Critical,Inspection,Relocation Operations,Mombasa,Phone,High,Medium,0,0,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 39,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 9,Group 29,Location 38,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Delivery,Mombasa,Phone,Low,High,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 229,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 45,Group 58,Location 118,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 29,Location 54,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 125,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 43,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,?,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Incident Support,Delivery,Nairobi,Portal,High,High,0,1,240,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Delivery,IT Support,Nairobi,Portal,Low,Low,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 28,Location 143,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Maintenance,IT Support,Nairobi,Phone,High,High,1,0,240,0
SIMULATED_CONTRACTORLINK,High,Delivery,IT Support,Countrywide,Phone,Medium,Medium,0,0,480,0
SIMULATED_CONTRACTORLINK,Normal,Incident Support,Maintenance,Nairobi,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Maintenance,IT Support,Kisumu,Portal,Medium,High,1,1,480,1
SIMULATED_CONTRACTORLINK,Normal,Delivery,Field Services,Kisumu,Portal,Low,Low,1,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 93,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 161,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 20,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Maintenance,Field Services,Nairobi,Phone,Low,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Relocation Operations,Countrywide,Portal,Medium,Low,0,0,1440,1
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Nairobi,Portal,Medium,Medium,1,0,480,1
SIMULATED_CONTRACTORLINK,High,Inspection,Field Services,Kisumu,Email,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 46,Group 31,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 24,Group 25,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 108,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Delivery,Relocation Operations,Nairobi,Portal,Low,Medium,1,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 53,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Critical,Relocation,Maintenance,Nairobi,Portal,High,High,1,1,240,1
EXTERNAL_SERVICENOW,3 - Moderate,Category 42,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
SIMULATED_CONTRACTORLINK,Normal,Relocation,Field Services,Kisumu,Portal,Medium,Low,0,0,1440,0
SIMULATED_CONTRACTORLINK,High,Inspection,Delivery,Nairobi,Portal,Medium,Medium,0,0,480,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 32,Group 70,Location 51,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 51,Group 64,Location 188,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 23,Group 20,Location 185,Phone,2 - Medium,2 - Medium,0,0,1440,0
EXTERNAL_SERVICENOW,3 - Moderate,Category 26,Group 70,Location 204,Phone,2 - Medium,2 - Medium,0,0,1440,0
